weekDate	variant	week.x	Freq	total	prop	weight	week.y	predicted	std.error	conf.low	conf.high	group	sublineage_grouped	prop.diff	withinInd	projInd
2022-11-14	BA.5.2.1	NA	NA	NA	NA	NA	149.25	0.154192	0.003573	0.147535	0.161264	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-14	BF.7	NA	NA	NA	NA	NA	149.25	0.086198	0.0027	0.081197	0.092033	1	BF.7*	NA	FALSE	FALSE
2022-11-14	BQ.1	NA	NA	NA	NA	NA	149.25	0.139534	0.00344	0.132931	0.146131	1	BQ.1*	NA	FALSE	FALSE
2022-11-14	BQ.1.2	NA	NA	NA	NA	NA	149.25	0.041865	0.001996	0.038357	0.045878	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-14	XBB.1.5	NA	NA	NA	NA	NA	149.25	0.00105	0.000379	0.000506	0.002245	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-14	BA.5	NA	NA	NA	NA	NA	149.25	0.045225	0.002032	0.041465	0.049226	1	BA.5*	NA	FALSE	FALSE
2022-11-14	BA.2.75	NA	NA	NA	NA	NA	149.25	0.03403	0.001745	0.030872	0.037426	1	BA.2.75*	NA	FALSE	FALSE
2022-11-14	XBB	NA	NA	NA	NA	NA	149.25	0.006319	0.000785	0.004947	0.008164	1	XBB*	NA	FALSE	FALSE
2022-11-16	BQ.1.1	NA	NA	NA	NA	NA	149.5	0.217324	0.004191	0.209309	0.225679	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-16	Other	NA	NA	NA	NA	NA	149.5	0.015178	0.001167	0.013028	0.017524	1	Other	NA	FALSE	FALSE
2022-11-16	BA.4.6	NA	NA	NA	NA	NA	149.5	0.038085	0.00194	0.03438	0.041792	1	BA.4.6*	NA	FALSE	FALSE
2022-11-16	BA.5.1	NA	NA	NA	NA	NA	149.5	0.075354	0.002695	0.070606	0.080848	1	BA.5.1*	NA	FALSE	FALSE
2022-11-16	BA.5.2	NA	NA	NA	NA	NA	149.5	0.147474	0.003479	0.140651	0.154864	1	BA.5.2*	NA	FALSE	FALSE
2022-11-16	BA.5.2.1	NA	NA	NA	NA	NA	149.5	0.146748	0.003551	0.140087	0.153735	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-16	BF.7	NA	NA	NA	NA	NA	149.5	0.086476	0.002692	0.081326	0.092195	1	BF.7*	NA	FALSE	FALSE
2022-11-16	BQ.1	NA	NA	NA	NA	NA	149.5	0.144485	0.00344	0.137868	0.1511	1	BQ.1*	NA	FALSE	FALSE
2022-11-16	BQ.1.2	NA	NA	NA	NA	NA	149.5	0.043461	0.001996	0.039882	0.047492	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-16	XBB.1.5	NA	NA	NA	NA	NA	149.5	0.001188	0.000399	0.000595	0.002429	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-16	BA.5	NA	NA	NA	NA	NA	149.5	0.043372	0.002021	0.039508	0.047221	1	BA.5*	NA	FALSE	FALSE
2022-11-16	BA.2.75	NA	NA	NA	NA	NA	149.5	0.034319	0.00174	0.031135	0.037684	1	BA.2.75*	NA	FALSE	FALSE
2022-11-16	XBB	NA	NA	NA	NA	NA	149.5	0.006536	0.000785	0.005168	0.008334	1	XBB*	NA	FALSE	FALSE
2022-11-18	BQ.1.1	NA	NA	NA	NA	NA	149.75	0.231085	0.004229	0.222863	0.239319	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-18	Other	NA	NA	NA	NA	NA	149.75	0.015139	0.001174	0.012934	0.017536	1	Other	NA	FALSE	FALSE
2022-11-18	BA.4.6	NA	NA	NA	NA	NA	149.75	0.036002	0.001932	0.032262	0.039673	1	BA.4.6*	NA	FALSE	FALSE
2022-11-18	BA.5.1	NA	NA	NA	NA	NA	149.75	0.070924	0.00268	0.065992	0.076406	1	BA.5.1*	NA	FALSE	FALSE
2022-11-18	BA.5.2	NA	NA	NA	NA	NA	149.75	0.142453	0.003487	0.135843	0.149796	1	BA.5.2*	NA	FALSE	FALSE
2022-11-18	BA.5.2.1	NA	NA	NA	NA	NA	149.75	0.139371	0.003547	0.132619	0.146675	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-18	BF.7	NA	NA	NA	NA	NA	149.75	0.086572	0.002708	0.081408	0.092347	1	BF.7*	NA	FALSE	FALSE
2022-11-18	BQ.1	NA	NA	NA	NA	NA	149.75	0.149297	0.003463	0.142628	0.156001	1	BQ.1*	NA	FALSE	FALSE
2022-11-18	BQ.1.2	NA	NA	NA	NA	NA	149.75	0.045024	0.00201	0.041381	0.049072	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-18	XBB.1.5	NA	NA	NA	NA	NA	149.75	0.001341	0.000418	0.000711	0.002604	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-18	BA.5	NA	NA	NA	NA	NA	149.75	0.041506	0.002021	0.037656	0.04539	1	BA.5*	NA	FALSE	FALSE
2022-11-18	BA.2.75	NA	NA	NA	NA	NA	149.75	0.034539	0.001751	0.031303	0.038039	1	BA.2.75*	NA	FALSE	FALSE
2022-11-18	XBB	NA	NA	NA	NA	NA	149.75	0.006747	0.00079	0.005372	0.008497	1	XBB*	NA	FALSE	FALSE
2022-11-20	BQ.1.1	150	344	1405	0.24484	344	150	0.245199	0.004295	0.237016	0.25365	1	BQ.1.1*	0.000359	TRUE	FALSE
2022-11-20	Other	150	22	1405	0.015658	22	150	0.015069	0.001191	0.012773	0.017543	1	Other	0.00059	TRUE	FALSE
2022-11-20	BA.4.6	150	55	1405	0.039146	55	150	0.033961	0.001927	0.030283	0.037709	1	BA.4.6*	0.005185	TRUE	FALSE
2022-11-20	BA.5.1	150	96	1405	0.068327	96	150	0.066613	0.002669	0.06168	0.072069	1	BA.5.1*	0.001714	TRUE	FALSE
2022-11-20	BA.5.2	150	181	1405	0.128826	181	150	0.137313	0.003514	0.130634	0.144911	1	BA.5.2*	0.008487	TRUE	FALSE
2022-11-20	BA.5.2.1	150	158	1405	0.112456	158	150	0.132086	0.003554	0.125361	0.139605	1	BA.5.2.1*	0.01963	TRUE	FALSE
2022-11-20	BF.7	150	124	1405	0.088256	124	150	0.086486	0.002747	0.081206	0.092464	1	BF.7*	0.00177	TRUE	FALSE
2022-11-20	BQ.1	150	240	1405	0.170819	240	150	0.153944	0.003516	0.147182	0.160984	1	BQ.1*	0.016875	TRUE	FALSE
2022-11-20	BQ.1.2	150	76	1405	0.054093	76	150	0.046545	0.002041	0.042849	0.050666	1	BQ.1.2*	0.007548	TRUE	FALSE
2022-11-20	XBB.1.5	150	1	1405	0.000712	1	150	0.00151	0.000437	0.000829	0.002771	1	XBB.1.5*	0.000798	TRUE	FALSE
2022-11-20	BA.5	150	45	1405	0.032028	45	150	0.039638	0.002028	0.035724	0.043481	1	BA.5*	0.007609	TRUE	FALSE
2022-11-20	BA.2.75	150	60	1405	0.042705	60	150	0.034687	0.001777	0.031329	0.038268	1	BA.2.75*	0.008018	TRUE	FALSE
2022-11-20	XBB	150	3	1405	0.002135	3	150	0.00695	0.000802	0.005553	0.008722	1	XBB*	0.004814	TRUE	FALSE
2022-11-21	BQ.1.1	NA	NA	NA	NA	NA	150.25	0.259627	0.004396	0.251214	0.268108	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-21	Other	NA	NA	NA	NA	NA	150.25	0.014967	0.001217	0.012596	0.017612	1	Other	NA	FALSE	FALSE
2022-11-21	BA.4.6	NA	NA	NA	NA	NA	150.25	0.031969	0.001922	0.028284	0.035713	1	BA.4.6*	NA	FALSE	FALSE
2022-11-21	BA.5.1	NA	NA	NA	NA	NA	150.25	0.062432	0.002658	0.057397	0.067844	1	BA.5.1*	NA	FALSE	FALSE
2022-11-21	BA.5.2	NA	NA	NA	NA	NA	150.25	0.132079	0.003554	0.125291	0.139629	1	BA.5.2*	NA	FALSE	FALSE
2022-11-21	BA.5.2.1	NA	NA	NA	NA	NA	150.25	0.124917	0.003566	0.118093	0.132545	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-21	BF.7	NA	NA	NA	NA	NA	150.25	0.086218	0.002808	0.081116	0.092268	1	BF.7*	NA	FALSE	FALSE
2022-11-21	BQ.1	NA	NA	NA	NA	NA	150.25	0.158401	0.003601	0.151188	0.165749	1	BQ.1*	NA	FALSE	FALSE
2022-11-21	BQ.1.2	NA	NA	NA	NA	NA	150.25	0.048016	0.002093	0.044228	0.05212	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-21	XBB.1.5	NA	NA	NA	NA	NA	150.25	0.001697	0.000456	0.000974	0.00297	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-21	BA.5	NA	NA	NA	NA	NA	150.25	0.037773	0.002039	0.033896	0.041568	1	BA.5*	NA	FALSE	FALSE
2022-11-21	BA.2.75	NA	NA	NA	NA	NA	150.25	0.034762	0.001819	0.031406	0.038393	1	BA.2.75*	NA	FALSE	FALSE
2022-11-21	XBB	NA	NA	NA	NA	NA	150.25	0.007143	0.000823	0.005741	0.008938	1	XBB*	NA	FALSE	FALSE
2022-11-23	BQ.1.1	NA	NA	NA	NA	NA	150.5	0.274324	0.004541	0.265842	0.283128	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-23	Other	NA	NA	NA	NA	NA	150.5	0.014834	0.001252	0.012373	0.017486	1	Other	NA	FALSE	FALSE
2022-11-23	BA.4.6	NA	NA	NA	NA	NA	150.5	0.03003	0.001915	0.026447	0.033735	1	BA.4.6*	NA	FALSE	FALSE
2022-11-23	BA.5.1	NA	NA	NA	NA	NA	150.5	0.058391	0.002644	0.053409	0.063714	1	BA.5.1*	NA	FALSE	FALSE
2022-11-23	BA.5.2	NA	NA	NA	NA	NA	150.5	0.126777	0.003601	0.119955	0.134355	1	BA.5.2*	NA	FALSE	FALSE
2022-11-23	BA.5.2.1	NA	NA	NA	NA	NA	150.5	0.117889	0.003579	0.1111	0.125631	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-23	BF.7	NA	NA	NA	NA	NA	150.5	0.08577	0.002888	0.080489	0.092008	1	BF.7*	NA	FALSE	FALSE
2022-11-23	BQ.1	NA	NA	NA	NA	NA	150.5	0.162644	0.003721	0.155197	0.170368	1	BQ.1*	NA	FALSE	FALSE
2022-11-23	BQ.1.2	NA	NA	NA	NA	NA	150.5	0.049428	0.002166	0.045369	0.05377	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-23	XBB.1.5	NA	NA	NA	NA	NA	150.5	0.001903	0.000476	0.001135	0.003191	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-23	BA.5	NA	NA	NA	NA	NA	150.5	0.035921	0.002051	0.032099	0.039763	1	BA.5*	NA	FALSE	FALSE
2022-11-23	BA.2.75	NA	NA	NA	NA	NA	150.5	0.034763	0.001875	0.031234	0.038598	1	BA.2.75*	NA	FALSE	FALSE
2022-11-23	XBB	NA	NA	NA	NA	NA	150.5	0.007327	0.000852	0.005894	0.009166	1	XBB*	NA	FALSE	FALSE
2022-11-25	BQ.1.1	NA	NA	NA	NA	NA	150.75	0.289246	0.004735	0.280517	0.298347	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-25	Other	NA	NA	NA	NA	NA	150.75	0.014672	0.001292	0.012157	0.017416	1	Other	NA	FALSE	FALSE
2022-11-25	BA.4.6	NA	NA	NA	NA	NA	150.75	0.028149	0.001905	0.024611	0.03182	1	BA.4.6*	NA	FALSE	FALSE
2022-11-25	BA.5.1	NA	NA	NA	NA	NA	150.75	0.054496	0.002624	0.049541	0.059717	1	BA.5.1*	NA	FALSE	FALSE
2022-11-25	BA.5.2	NA	NA	NA	NA	NA	150.75	0.121434	0.003652	0.114549	0.129146	1	BA.5.2*	NA	FALSE	FALSE
2022-11-25	BA.5.2.1	NA	NA	NA	NA	NA	150.75	0.111023	0.003588	0.104263	0.11872	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-25	BF.7	NA	NA	NA	NA	NA	150.75	0.085145	0.002986	0.07979	0.091456	1	BF.7*	NA	FALSE	FALSE
2022-11-25	BQ.1	NA	NA	NA	NA	NA	150.75	0.16665	0.003878	0.158711	0.174465	1	BQ.1*	NA	FALSE	FALSE
2022-11-25	BQ.1.2	NA	NA	NA	NA	NA	150.75	0.050776	0.002264	0.046432	0.055248	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-25	XBB.1.5	NA	NA	NA	NA	NA	150.75	0.002129	0.000499	0.001321	0.003439	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-25	BA.5	NA	NA	NA	NA	NA	150.75	0.034088	0.002061	0.030241	0.037953	1	BA.5*	NA	FALSE	FALSE
2022-11-25	BA.2.75	NA	NA	NA	NA	NA	150.75	0.034692	0.001944	0.031071	0.038644	1	BA.2.75*	NA	FALSE	FALSE
2022-11-25	XBB	NA	NA	NA	NA	NA	150.75	0.007499	0.00089	0.005981	0.009392	1	XBB*	NA	FALSE	FALSE
2022-11-27	BQ.1.1	151	419	1320	0.317424	419	151	0.304347	0.00498	0.294832	0.313648	1	BQ.1.1*	0.013077	TRUE	FALSE
2022-11-27	Other	151	16	1320	0.012121	16	151	0.014482	0.001338	0.011926	0.017311	1	Other	0.002361	TRUE	FALSE
2022-11-27	BA.4.6	151	29	1320	0.02197	29	151	0.026332	0.00189	0.022819	0.030037	1	BA.4.6*	0.004362	TRUE	FALSE
2022-11-27	BA.5.1	151	64	1320	0.048485	64	151	0.050756	0.002598	0.045894	0.056009	1	BA.5.1*	0.002271	TRUE	FALSE
2022-11-27	BA.5.2	151	163	1320	0.123485	163	151	0.116073	0.003703	0.109055	0.123828	1	BA.5.2*	0.007411	TRUE	FALSE
2022-11-27	BA.5.2.1	151	112	1320	0.084848	112	151	0.10434	0.003591	0.097719	0.112131	1	BA.5.2.1*	0.019491	TRUE	FALSE
2022-11-27	BF.7	151	120	1320	0.090909	120	151	0.08435	0.003096	0.0789	0.090881	1	BF.7*	0.00656	TRUE	FALSE
2022-11-27	BQ.1	151	238	1320	0.180303	238	151	0.170401	0.00407	0.162018	0.178597	1	BQ.1*	0.009902	TRUE	FALSE
2022-11-27	BQ.1.2	151	88	1320	0.066667	88	151	0.052052	0.002385	0.047319	0.056747	1	BQ.1.2*	0.014615	TRUE	FALSE
2022-11-27	XBB.1.5	151	2	1320	0.001515	2	151	0.002378	0.000527	0.001526	0.003757	1	XBB.1.5*	0.000863	TRUE	FALSE
2022-11-27	BA.5	151	33	1320	0.025	33	151	0.032281	0.002067	0.028429	0.036146	1	BA.5*	0.007281	TRUE	FALSE
2022-11-27	BA.2.75	151	24	1320	0.018182	24	151	0.034549	0.002023	0.030856	0.038765	1	BA.2.75*	0.016367	TRUE	FALSE
2022-11-27	XBB	151	12	1320	0.009091	12	151	0.00766	0.000938	0.006026	0.009644	1	XBB*	0.001431	TRUE	FALSE
2022-11-28	BQ.1.1	NA	NA	NA	NA	NA	151.25	0.319579	0.005278	0.309397	0.329637	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-28	Other	NA	NA	NA	NA	NA	151.25	0.014265	0.001386	0.01163	0.017227	1	Other	NA	FALSE	FALSE
2022-11-28	BA.4.6	NA	NA	NA	NA	NA	151.25	0.024581	0.001869	0.021092	0.028255	1	BA.4.6*	NA	FALSE	FALSE
2022-11-28	BA.5.1	NA	NA	NA	NA	NA	151.25	0.047175	0.002563	0.042395	0.052361	1	BA.5.1*	NA	FALSE	FALSE
2022-11-28	BA.5.2	NA	NA	NA	NA	NA	151.25	0.110722	0.00375	0.103682	0.118649	1	BA.5.2*	NA	FALSE	FALSE
2022-11-28	BA.5.2.1	NA	NA	NA	NA	NA	151.25	0.097858	0.003585	0.091234	0.105644	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-28	BF.7	NA	NA	NA	NA	NA	151.25	0.08339	0.003217	0.077574	0.09	1	BF.7*	NA	FALSE	FALSE
2022-11-28	BQ.1	NA	NA	NA	NA	NA	151.25	0.173879	0.004297	0.165152	0.182719	1	BQ.1*	NA	FALSE	FALSE
2022-11-28	BQ.1.2	NA	NA	NA	NA	NA	151.25	0.053251	0.002529	0.048148	0.058302	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-28	XBB.1.5	NA	NA	NA	NA	NA	151.25	0.00265	0.000565	0.00175	0.004074	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-28	BA.5	NA	NA	NA	NA	NA	151.25	0.030507	0.002069	0.026585	0.034408	1	BA.5*	NA	FALSE	FALSE
2022-11-28	BA.2.75	NA	NA	NA	NA	NA	151.25	0.034336	0.00211	0.030477	0.03876	1	BA.2.75*	NA	FALSE	FALSE
2022-11-28	XBB	NA	NA	NA	NA	NA	151.25	0.007808	0.000994	0.006099	0.01001	1	XBB*	NA	FALSE	FALSE
2022-11-30	BQ.1.1	NA	NA	NA	NA	NA	151.5	0.334894	0.005627	0.324049	0.346079	1	BQ.1.1*	NA	FALSE	FALSE
2022-11-30	Other	NA	NA	NA	NA	NA	151.5	0.014022	0.001436	0.011374	0.017128	1	Other	NA	FALSE	FALSE
2022-11-30	BA.4.6	NA	NA	NA	NA	NA	151.5	0.0229	0.001843	0.019461	0.026565	1	BA.4.6*	NA	FALSE	FALSE
2022-11-30	BA.5.1	NA	NA	NA	NA	NA	151.5	0.043759	0.002521	0.039057	0.048884	1	BA.5.1*	NA	FALSE	FALSE
2022-11-30	BA.5.2	NA	NA	NA	NA	NA	151.5	0.105404	0.00379	0.098286	0.113467	1	BA.5.2*	NA	FALSE	FALSE
2022-11-30	BA.5.2.1	NA	NA	NA	NA	NA	151.5	0.091593	0.003569	0.085083	0.099193	1	BA.5.2.1*	NA	FALSE	FALSE
2022-11-30	BF.7	NA	NA	NA	NA	NA	151.5	0.082274	0.003345	0.076095	0.089237	1	BF.7*	NA	FALSE	FALSE
2022-11-30	BQ.1	NA	NA	NA	NA	NA	151.5	0.177069	0.004557	0.167673	0.186335	1	BQ.1*	NA	FALSE	FALSE
2022-11-30	BQ.1.2	NA	NA	NA	NA	NA	151.5	0.054367	0.002696	0.048894	0.059749	1	BQ.1.2*	NA	FALSE	FALSE
2022-11-30	XBB.1.5	NA	NA	NA	NA	NA	151.5	0.002947	0.000615	0.001938	0.004501	1	XBB.1.5*	NA	FALSE	FALSE
2022-11-30	BA.5	NA	NA	NA	NA	NA	151.5	0.028773	0.002064	0.024857	0.032744	1	BA.5*	NA	FALSE	FALSE
2022-11-30	BA.2.75	NA	NA	NA	NA	NA	151.5	0.034056	0.002203	0.030042	0.03868	1	BA.2.75*	NA	FALSE	FALSE
2022-11-30	XBB	NA	NA	NA	NA	NA	151.5	0.007943	0.001058	0.006154	0.010267	1	XBB*	NA	FALSE	FALSE
2022-12-02	BQ.1.1	NA	NA	NA	NA	NA	151.75	0.350247	0.006024	0.338768	0.36225	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-02	Other	NA	NA	NA	NA	NA	151.75	0.013756	0.001487	0.011027	0.016962	1	Other	NA	FALSE	FALSE
2022-12-02	BA.4.6	NA	NA	NA	NA	NA	151.75	0.021292	0.00181	0.017949	0.024912	1	BA.4.6*	NA	FALSE	FALSE
2022-12-02	BA.5.1	NA	NA	NA	NA	NA	151.75	0.040509	0.00247	0.035956	0.045547	1	BA.5.1*	NA	FALSE	FALSE
2022-12-02	BA.5.2	NA	NA	NA	NA	NA	151.75	0.100142	0.003822	0.092835	0.108386	1	BA.5.2*	NA	FALSE	FALSE
2022-12-02	BA.5.2.1	NA	NA	NA	NA	NA	151.75	0.085558	0.003542	0.07914	0.093161	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-02	BF.7	NA	NA	NA	NA	NA	151.75	0.081013	0.003476	0.074487	0.088158	1	BF.7*	NA	FALSE	FALSE
2022-12-02	BQ.1	NA	NA	NA	NA	NA	151.75	0.179959	0.004846	0.169982	0.189946	1	BQ.1*	NA	FALSE	FALSE
2022-12-02	BQ.1.2	NA	NA	NA	NA	NA	151.75	0.055396	0.002881	0.049555	0.06127	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-02	XBB.1.5	NA	NA	NA	NA	NA	151.75	0.003272	0.000684	0.00217	0.004958	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-02	BA.5	NA	NA	NA	NA	NA	151.75	0.027083	0.002053	0.023127	0.031092	1	BA.5*	NA	FALSE	FALSE
2022-12-02	BA.2.75	NA	NA	NA	NA	NA	151.75	0.03371	0.002299	0.029544	0.038522	1	BA.2.75*	NA	FALSE	FALSE
2022-12-02	XBB	NA	NA	NA	NA	NA	151.75	0.008064	0.001128	0.006156	0.010607	1	XBB*	NA	FALSE	FALSE
2022-12-04	BQ.1.1	152	601	1574	0.38183	601	152	0.36559	0.006466	0.353369	0.378726	1	BQ.1.1*	0.01624	TRUE	FALSE
2022-12-04	Other	152	15	1574	0.00953	15	152	0.013469	0.001536	0.010639	0.016814	1	Other	0.00394	TRUE	FALSE
2022-12-04	BA.4.6	152	30	1574	0.01906	30	152	0.019758	0.001772	0.016493	0.023324	1	BA.4.6*	0.000698	TRUE	FALSE
2022-12-04	BA.5.1	152	63	1574	0.040025	63	152	0.037427	0.002412	0.033017	0.04227	1	BA.5.1*	0.002598	TRUE	FALSE
2022-12-04	BA.5.2	152	129	1574	0.081957	129	152	0.094958	0.003845	0.087606	0.103167	1	BA.5.2*	0.013001	TRUE	FALSE
2022-12-04	BA.5.2.1	152	146	1574	0.092757	146	152	0.079766	0.003503	0.073325	0.087332	1	BA.5.2.1*	0.012991	TRUE	FALSE
2022-12-04	BF.7	152	128	1574	0.081321	128	152	0.079615	0.003609	0.072701	0.086934	1	BF.7*	0.001707	TRUE	FALSE
2022-12-04	BQ.1	152	285	1574	0.181067	285	152	0.18254	0.005163	0.171721	0.19308	1	BQ.1*	0.001473	TRUE	FALSE
2022-12-04	BQ.1.2	152	77	1574	0.04892	77	152	0.056335	0.003085	0.050141	0.062691	1	BQ.1.2*	0.007415	TRUE	FALSE
2022-12-04	XBB.1.5	152	3	1574	0.001906	3	152	0.003625	0.000775	0.002373	0.005446	1	XBB.1.5*	0.001719	TRUE	FALSE
2022-12-04	BA.5	152	34	1574	0.021601	34	152	0.025442	0.002036	0.021545	0.029413	1	BA.5*	0.003841	TRUE	FALSE
2022-12-04	BA.2.75	152	43	1574	0.027319	43	152	0.033303	0.002397	0.029057	0.038367	1	BA.2.75*	0.005984	TRUE	FALSE
2022-12-04	XBB	152	20	1574	0.012706	20	152	0.008171	0.001205	0.006134	0.010831	1	XBB*	0.004536	TRUE	FALSE
2022-12-05	BQ.1.1	NA	NA	NA	NA	NA	152.25	0.38088	0.006947	0.367274	0.395294	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-05	Other	NA	NA	NA	NA	NA	152.25	0.013163	0.001583	0.010299	0.016624	1	Other	NA	FALSE	FALSE
2022-12-05	BA.4.6	NA	NA	NA	NA	NA	152.25	0.0183	0.001728	0.015119	0.021792	1	BA.4.6*	NA	FALSE	FALSE
2022-12-05	BA.5.1	NA	NA	NA	NA	NA	152.25	0.034515	0.002346	0.030228	0.039152	1	BA.5.1*	NA	FALSE	FALSE
2022-12-05	BA.5.2	NA	NA	NA	NA	NA	152.25	0.089871	0.003856	0.082346	0.098246	1	BA.5.2*	NA	FALSE	FALSE
2022-12-05	BA.5.2.1	NA	NA	NA	NA	NA	152.25	0.074225	0.003453	0.067844	0.081655	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-05	BF.7	NA	NA	NA	NA	NA	152.25	0.078092	0.00374	0.070932	0.085633	1	BF.7*	NA	FALSE	FALSE
2022-12-05	BQ.1	NA	NA	NA	NA	NA	152.25	0.184807	0.005504	0.173213	0.19629	1	BQ.1*	NA	FALSE	FALSE
2022-12-05	BQ.1.2	NA	NA	NA	NA	NA	152.25	0.057181	0.003303	0.050566	0.064135	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-05	XBB.1.5	NA	NA	NA	NA	NA	152.25	0.004008	0.000894	0.002577	0.006037	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-05	BA.5	NA	NA	NA	NA	NA	152.25	0.023856	0.002012	0.020038	0.027768	1	BA.5*	NA	FALSE	FALSE
2022-12-05	BA.2.75	NA	NA	NA	NA	NA	152.25	0.032839	0.002494	0.028493	0.038236	1	BA.2.75*	NA	FALSE	FALSE
2022-12-05	XBB	NA	NA	NA	NA	NA	152.25	0.008263	0.001287	0.006074	0.011094	1	XBB*	NA	FALSE	FALSE
2022-12-07	BQ.1.1	NA	NA	NA	NA	NA	152.5	0.396075	0.007462	0.38153	0.411801	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-07	Other	NA	NA	NA	NA	NA	152.5	0.01284	0.001627	0.009883	0.016357	1	Other	NA	FALSE	FALSE
2022-12-07	BA.4.6	NA	NA	NA	NA	NA	152.5	0.016918	0.00168	0.013823	0.020298	1	BA.4.6*	NA	FALSE	FALSE
2022-12-07	BA.5.1	NA	NA	NA	NA	NA	152.5	0.03177	0.002275	0.027702	0.036198	1	BA.5.1*	NA	FALSE	FALSE
2022-12-07	BA.5.2	NA	NA	NA	NA	NA	152.5	0.084898	0.003855	0.077558	0.093224	1	BA.5.2*	NA	FALSE	FALSE
2022-12-07	BA.5.2.1	NA	NA	NA	NA	NA	152.5	0.068941	0.003393	0.062615	0.076295	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-07	BF.7	NA	NA	NA	NA	NA	152.5	0.076457	0.003868	0.069036	0.084272	1	BF.7*	NA	FALSE	FALSE
2022-12-07	BQ.1	NA	NA	NA	NA	NA	152.5	0.186755	0.005865	0.17459	0.199174	1	BQ.1*	NA	FALSE	FALSE
2022-12-07	BQ.1.2	NA	NA	NA	NA	NA	152.5	0.057932	0.003534	0.050906	0.06563	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-07	XBB.1.5	NA	NA	NA	NA	NA	152.5	0.004424	0.001044	0.002743	0.006809	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-07	BA.5	NA	NA	NA	NA	NA	152.5	0.022327	0.001982	0.018601	0.026193	1	BA.5*	NA	FALSE	FALSE
2022-12-07	BA.2.75	NA	NA	NA	NA	NA	152.5	0.032321	0.00259	0.027688	0.037888	1	BA.2.75*	NA	FALSE	FALSE
2022-12-07	XBB	NA	NA	NA	NA	NA	152.5	0.008342	0.001372	0.006043	0.011474	1	XBB*	NA	FALSE	FALSE
2022-12-09	BQ.1.1	NA	NA	NA	NA	NA	152.75	0.411135	0.008007	0.39532	0.427705	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-09	Other	NA	NA	NA	NA	NA	152.75	0.012503	0.001668	0.009535	0.016084	1	Other	NA	FALSE	FALSE
2022-12-09	BA.4.6	NA	NA	NA	NA	NA	152.75	0.015612	0.001627	0.012641	0.018867	1	BA.4.6*	NA	FALSE	FALSE
2022-12-09	BA.5.1	NA	NA	NA	NA	NA	152.75	0.02919	0.002198	0.025308	0.033434	1	BA.5.1*	NA	FALSE	FALSE
2022-12-09	BA.5.2	NA	NA	NA	NA	NA	152.75	0.080057	0.003843	0.072811	0.088166	1	BA.5.2*	NA	FALSE	FALSE
2022-12-09	BA.5.2.1	NA	NA	NA	NA	NA	152.75	0.063917	0.003322	0.057754	0.071208	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-09	BF.7	NA	NA	NA	NA	NA	152.75	0.074722	0.003991	0.067068	0.082856	1	BF.7*	NA	FALSE	FALSE
2022-12-09	BQ.1	NA	NA	NA	NA	NA	152.75	0.188384	0.006244	0.17554	0.201681	1	BQ.1*	NA	FALSE	FALSE
2022-12-09	BQ.1.2	NA	NA	NA	NA	NA	152.75	0.058588	0.003775	0.05118	0.066956	1	BQ.1.2*	NA	FALSE	FALSE
